STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.11,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.039,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BEL,Belgium,FDIRESTR,FDI restrictiveness,DISTRIB,Distribution,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.023,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.175,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,FDIRESTR,FDI restrictiveness,ELECTRICITY,Electricity,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.175,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUS,Australia,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.292,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,VNM,Viet Nam,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.819,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,VNM,Viet Nam,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.467,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,VNM,Viet Nam,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.371,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,RUS,Russia,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.275,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MYS,Malaysia,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.575,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MYS,Malaysia,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.625,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MYS,Malaysia,FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.126,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,FDIRESTR,FDI restrictiveness,DISTRIB,Distribution,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.022,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.171,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.006,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.006,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.02,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.395,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IDN,Indonesia,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.531,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.037,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IDN,Indonesia,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.579,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.018,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IND,India,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.425,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IND,India,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.284,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IND,India,FDIRESTR,FDI restrictiveness,ELECTRICITY,Electricity,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EGY,Egypt,FDIRESTR,FDI restrictiveness,DISTRIB,Distribution,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.605,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EGY,Egypt,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EGY,Egypt,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ARG,Argentina,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,5537.347786,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2006,,6.308618174668,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,247328,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2006,,924,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2006,,18760.522541623,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,27551.607215516,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2006,,2.5883845592978,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVK,Slovak Republic,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2006,,10.155560047824,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2006,,2.2228250312522,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2006,,7660.4463291535,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,21234.785024,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2006,,0.40127209721696,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,3706.5386611313,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,MEX,Mexico,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2006,,0.59297274794711,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LUX,Luxembourg,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2006,,7183.381448475,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2006,,2.1588868630208,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2006,,12563.1,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2006,,6.6034778432044,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,-5545.3746705159,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GRC,Greece,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2006,,1.4795465691044,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2006,,76810.233463035,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FRA,France,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,25339.646039915,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,FIN,Finland,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2006,,4799.7991715828,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,WLD,World,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2006,,1362169.0637832,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2006,,23932.19847,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,THA,Thailand,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.463,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,THA,Thailand,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.546,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,THA,Thailand,FDIRESTR,FDI restrictiveness,BSNSSERV,Business services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.165,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,THA,Thailand,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.295,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2006,,309.0623823271,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EGY,Egypt,FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.75,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHN,China (People's Republic of),FDIRESTR,FDI restrictiveness,DISTRIB,Distribution,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.32,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2006,,7.7217885867995,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,VNM,Viet Nam,FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ZAF,South Africa,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.348,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.105,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,OAVG,OECD - Average,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.082,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ZAF,South Africa,FDIRESTR,FDI restrictiveness,ELECTRICITY,Electricity,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.06,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ZAF,South Africa,FDIRESTR,FDI restrictiveness,MFG,Manufacturing,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.06,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,RUS,Russia,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.306,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,FDIRESTR,FDI restrictiveness,ELECTRICITY,Electricity,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LVA,Latvia,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2006,,81113.360323887,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,KOR,Korea,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2006,,0.87039817778699,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,39259.445211497,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CZE,Czechia,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2006,,1468.6561877352,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CAN,Canada,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,60297.981133739,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,AUT,Austria,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,4887.661604117,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EU,European Union,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2006,,4.3783600853528,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ZAF,South Africa,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2006,,0.0995800009719,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,14395.7,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IDN,Indonesia,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,4914,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SVN,Slovenia,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2006,,1.7899964856632,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IND,India,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2006,,2.2124827720964,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SAU,Saudi Arabia,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,18317.596795728,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EST,Estonia,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,1335.1487385465,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SAU,Saudi Arabia,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2006,,-0.01025816370135,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2006,,1.6993277566296,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,18822.20795294,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CRI,Costa Rica,FDIFLOW,FDI flows,OUTWARD,Outward,MLN_USD,Million US dollars,A,Annual,2006,,120.43678168,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EU27_2020,European Union – 27 countries (from 01/02/2020),FDIFLOW,FDI flows,INWARD,Inward,PC_GDP,% of GDP,A,Annual,2006,,2.9093781612222,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,EU27_2020,European Union – 27 countries (from 01/02/2020),FDIFLOW,FDI flows,INWARD,Inward,MLN_USD,Million US dollars,A,Annual,2006,,369409.02565174,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PHL,Philippines,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.655,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PHL,Philippines,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.282,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,PHL,Philippines,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.417,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,LTU,Lithuania,FDIFLOW,FDI flows,OUTWARD,Outward,PC_GDP,% of GDP,A,Annual,2006,,1.0241993051667,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.325,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.092,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,BRA,Brazil,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.075,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.036,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ARG,Argentina,FDIRESTR,FDI restrictiveness,TOT,Total,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.025,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,USA,United States,FDIRESTR,FDI restrictiveness,ELECTRICITY,Electricity,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.197,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,GBR,United Kingdom,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.138,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.018,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,TUR,Türkiye,FDIRESTR,FDI restrictiveness,DISTRIB,Distribution,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,SWE,Sweden,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.2,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.325,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,FDIRESTR,FDI restrictiveness,TELECOMMS,Telecommunications,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.075,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,CHE,Switzerland,FDIRESTR,FDI restrictiveness,DISTRIB,Distribution,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.075,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.011,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ESP,Spain,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.15,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,POL,Poland,FDIRESTR,FDI restrictiveness,PRIMSECT,Primary sector,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.35,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,FDIRESTR,FDI restrictiveness,TRANSPORT,Transport,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.283,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NOR,Norway,FDIRESTR,FDI restrictiveness,FINANSERV,Financial services,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.133,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,NZL,New Zealand,FDIRESTR,FDI restrictiveness,MEDIA,Media,RESTR,0 = open; 1 = closed,A,Annual,2006,,0.2,,A,,,,,,,
